Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
136393845,TMEM191C,transmembrane protein 191C,Saccopteryx leptura,lesser sac-winged bat,XM_066366493.1,XP_066222590.1,,model,,default-seq
137204148,TMEM191C,transmembrane protein 191C,Pseudorca crassidens,false killer whale,XM_067701427.1,XP_067557528.1,,model,,default-seq
137776781,TMEM191C,transmembrane protein 191C,Eschrichtius robustus,grey whale,XM_068563458.1,XP_068419559.1,,model,,default-seq
138094151,TMEM191C,transmembrane protein 191C,Capricornis sumatraensis,Sumatran serow,XM_068990325.1,XP_068846426.1,,model,,default-seq
138171338,TMEM191C,transmembrane protein 191C,Petaurus breviceps papuanus,,XM_069100782.1,XP_068956883.1,,model,,default-seq
138401798,TMEM191C,transmembrane protein 191C,Eulemur rufifrons,Bennett's brown lemur,XM_069497385.1,XP_069353486.1,,model,,default-seq
138422878,TMEM191C,transmembrane protein 191C,Ovis canadensis,bighorn sheep,XM_069558445.1,XP_069414546.1,,model,,default-seq
138991459,TMEM191C,transmembrane protein 191C,Bos mutus,wild yak,XM_070385724.1,XP_070241825.1,,model,,default-seq
138997884,TMEM191C,transmembrane protein 191C,Myotis yumanensis,,XM_070399805.1,XP_070255906.1,,model,,default-seq
140498920,TMEM191C,transmembrane protein 191C,Notamacropus eugenii,tammar wallaby,XM_072599695.1,XP_072455796.1,,model,,default-seq
140619752,TMEM191C,transmembrane protein 191C,Canis lupus baileyi,Mexican gray wolf,XM_072803636.1,XP_072659737.1,,model,,default-seq
141502039,TMEM191C,transmembrane protein 191C,Macrotis lagotis,bilby,XM_074206579.1,XP_074062680.1,,model,,default-seq
