Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
130887287,Tmem161b,transmembrane protein 161B,Chionomys nivalis,European snow vole,XM_057789630.1,XP_057645613.1,,model,,default-seq
131395408,TMEM161B,transmembrane protein 161B,Diceros bicornis minor,,XM_058527316.1,XP_058383299.1,,model,,default-seq
131510435,TMEM161B,transmembrane protein 161B,Neofelis nebulosa,Clouded leopard,XM_058727578.1,XP_058583561.1,,model,,default-seq
131754618,TMEM161B,transmembrane protein 161B,Kogia breviceps,pygmy sperm whale,XM_059060450.2,XP_058916433.1,,model,,default-seq
131832437,TMEM161B,transmembrane protein 161B,Mustela lutreola,European mink,XM_059175424.1,XP_059031407.1,,model,,default-seq
131921760,Tmem161b,transmembrane protein 161B,Peromyscus eremicus,cactus mouse,XM_059276502.1,XP_059132485.1,,model,,default-seq
132028790,TMEM161B,transmembrane protein 161B,Mustela nigripes,black-footed ferret,XM_059418202.1,XP_059274185.1,,model,,default-seq
132233443,TMEM161B,transmembrane protein 161B,Myotis daubentonii,Daubenton's bat,XM_059694143.1,XP_059550126.1,,model,,default-seq
132362368,TMEM161B,transmembrane protein 161B,Balaenoptera ricei,Rice's whale,XM_059916730.1,XP_059772713.1,,model,,default-seq
132423435,TMEM161B,transmembrane protein 161B,Delphinus delphis,saddleback dolphin,XM_060009175.1,XP_059865158.1,,model,,default-seq
132485296,TMEM161B,transmembrane protein 161B,Mesoplodon densirostris,Blainville's beaked whale,XM_060091801.1,XP_059947784.1,,model,,default-seq
132518142,TMEM161B,transmembrane protein 161B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060146149.1,XP_060002132.1,,model,,default-seq
132681198,TMEM161B,transmembrane protein 161B,Panthera onca,jaguar,XM_060635409.1,XP_060491392.1,,model,,default-seq
133062669,TMEM161B,transmembrane protein 161B,Dama dama,fallow deer,XM_061151971.1,XP_061007954.1,,model,,default-seq
133089815,TMEM161B,transmembrane protein 161B,Eubalaena glacialis,North Atlantic right whale,XM_061187982.1,XP_061043965.1,,model,,default-seq
133251652,TMEM161B,transmembrane protein 161B,Bos javanicus,banteng,XM_061424355.1,XP_061280339.1,,model,,default-seq
133774595,TMEM161B,transmembrane protein 161B,Lepus europaeus,European hare,XM_062212428.1,XP_062068412.1,,model,,default-seq
136120732,TMEM161B,transmembrane protein 161B,Phocoena phocoena,harbor porpoise,XM_065874324.1,XP_065730396.1,,model,,default-seq
136148757,TMEM161B,transmembrane protein 161B,Muntiacus reevesi,Reeves' muntjac,XM_065912144.1,XP_065768216.1,,model,,default-seq
136334018,TMEM161B,transmembrane protein 161B,Saccopteryx bilineata,greater sac-winged bat,XM_066273768.1,XP_066129865.1,,model,,default-seq
136403219,TMEM161B,transmembrane protein 161B,Saccopteryx leptura,lesser sac-winged bat,XM_066381803.1,XP_066237900.1,,model,,default-seq
137221472,TMEM161B,transmembrane protein 161B,Pseudorca crassidens,false killer whale,XM_067731183.1,XP_067587284.1,,model,,default-seq
137757100,TMEM161B,transmembrane protein 161B,Eschrichtius robustus,grey whale,XM_068533711.1,XP_068389812.1,,model,,default-seq
138085858,TMEM161B,transmembrane protein 161B,Capricornis sumatraensis,Sumatran serow,XM_068980441.1,XP_068836542.1,,model,,default-seq
138158822,TMEM161B,transmembrane protein 161B,Petaurus breviceps papuanus,,XM_069085071.1,XP_068941172.1,,model,,default-seq
138397929,TMEM161B,transmembrane protein 161B,Eulemur rufifrons,Bennett's brown lemur,XM_069492066.1,XP_069348167.1,,model,,default-seq
138440489,TMEM161B,transmembrane protein 161B,Ovis canadensis,bighorn sheep,XM_069590060.1,XP_069446161.1,,model,,default-seq
138832904,Tmem161b,transmembrane protein 161B,Dipodomys merriami,Merriam's kangaroo rat,XM_070031134.1,XP_069887235.1,,model,,default-seq
139008737,TMEM161B,transmembrane protein 161B,Myotis yumanensis,,XM_070412300.1,XP_070268401.1,,model,,default-seq
140501974,TMEM161B,transmembrane protein 161B,Notamacropus eugenii,tammar wallaby,XM_072606201.1,XP_072462302.1,,model,,default-seq
140613933,TMEM161B,transmembrane protein 161B,Canis lupus baileyi,Mexican gray wolf,XM_072792489.1,XP_072648590.1,,model,,default-seq
141500101,TMEM161B,transmembrane protein 161B,Macrotis lagotis,bilby,XM_074202997.1,XP_074059098.1,,model,,default-seq
141550966,TMEM161B,transmembrane protein 161B,Sminthopsis crassicaudata,fat-tailed dunnart,XM_074282135.1,XP_074138236.1,,model,,default-seq
